"MedCodeId"	"CleansedReadCode"	"Term"
"1778791000006114"	""	"preferred communication language: swedish"
"1778801000006110"	""	"preferred communication language: sylheti"
"1778811000006113"	""	"preferred communication language: tagalog (filipino)"
"1778821000006117"	""	"preferred communication language: tamil"
"1778831000006119"	""	"preferred communication language: thai"
"1778841000006112"	""	"preferred communication language: tigrinya"
"1778851000006114"	""	"preferred communication language: turkish"
"1778861000006111"	""	"preferred communication language: urdu"
"1778871000006116"	""	"preferred communication language: vietnamese"
"1778881000006118"	""	"preferred communication language: welsh"
"1778891000006115"	""	"preferred communication language: yoruba"
"1778901000006116"	""	"preferred communication language: other"
"1854071000006119"	""	"preferred written language: akan (ashanti)"
"1854081000006116"	""	"preferred written language: albanian"
"1854091000006118"	""	"preferred written language: amharic"
"1854101000006112"	""	"preferred written language: arabic"
"1854111000006110"	""	"preferred written language: bengali & sylheti"
"1854121000006119"	""	"preferred written language: brawa & somali"
"1854131000006116"	""	"preferred written language: cantonese"
"1854141000006114"	""	"preferred written language: cantonese and vietnamese"
"1854151000006111"	""	"preferred written language: creole"
"1854161000006113"	""	"preferred written language: dutch"
"1854181000006115"	""	"preferred written language: ethiopian"
"1854191000006117"	""	"preferred written language: farsi (persian)"
"1854201000006119"	""	"preferred written language: finnish"
"1854211000006116"	""	"preferred written language: flemish"
"1854221000006112"	""	"preferred written language: french"
"1854231000006110"	""	"preferred written language: french creole"
"1854241000006117"	""	"preferred written language: gaelic"
"1854251000006115"	""	"preferred written language: german"
"1854261000006118"	""	"preferred written language: greek"
"1854271000006113"	""	"preferred written language: gujarati"
"1854281000006111"	""	"preferred written language: hakka"
"1854291000006114"	""	"preferred written language: hausa"
"1854301000006110"	""	"preferred written language: hebrew"
"1854311000006113"	""	"preferred written language: hindi"
"1854321000006117"	""	"preferred written language: igbo (ibo)"
"1854331000006119"	""	"preferred written language: italian"
"1854341000006112"	""	"preferred written language: japanese"
"1854351000006114"	""	"preferred written language: korean"
"1854361000006111"	""	"preferred written language: kurdish"
"1854371000006116"	""	"preferred written language: lingala"
"1854381000006118"	""	"preferred written language: luganda"
"1854391000006115"	""	"preferred written language: malayalam"
"1854401000006118"	""	"preferred written language: mandarin"
"1854411000006115"	""	"preferred written language: norwegian"
"1854421000006111"	""	"preferred written language: pashto (pushtoo)"
"1854431000006114"	""	"preferred written language: patois"
"1854441000006116"	""	"preferred written language: polish"
"1854451000006119"	""	"preferred written language: portuguese"
"1854461000006117"	""	"preferred written language: punjabi"
"1854471000006112"	""	"preferred written language: russian"
"1854481000006110"	""	"preferred written language: serbian/croatian"
"1854491000006113"	""	"preferred written language: sinhala"
"1854501000006117"	""	"preferred written language: somali"
"1854511000006119"	""	"preferred written language: spanish"
"1854521000006110"	""	"preferred written language: swahili"
"1854531000006113"	""	"preferred written language: swedish"
"1854541000006115"	""	"preferred written language: sylheti"
"1854551000006118"	""	"preferred written language: tagalog (filipino)"
"1854561000006116"	""	"preferred written language: tamil"
"1854571000006111"	""	"preferred written language: thai"
"1854581000006114"	""	"preferred written language: tigrinya"
"1854591000006112"	""	"preferred written language: turkish"
"1854601000006116"	""	"preferred written language: urdu"
"1854611000006118"	""	"preferred written language: vietnamese"
"1854621000006114"	""	"preferred written language: welsh"
"1854631000006112"	""	"preferred written language: yoruba"
"1854641000006119"	""	"preferred written language: other"
"1858911000006119"	""	"preferred written language: not recorded"
"1861761000006117"	""	"preferred written language: afar"
"1861771000006112"	""	"preferred written language: afrikaans"
"1861781000006110"	""	"preferred written language: aragonese"
"1861791000006113"	""	"preferred written language: armenian"
"1861801000006114"	""	"preferred written language: assamese"
"1861811000006112"	""	"preferred written language: avaric"
"1861821000006116"	""	"preferred written language: avestan"
"1861831000006118"	""	"preferred written language: aymara"
"1861841000006111"	""	"preferred written language: azerbaijani"
"1861851000006113"	""	"preferred written language: bambara"
"1861861000006110"	""	"preferred written language: bamun"
"1861871000006115"	""	"preferred written language: bashkir"
"1861881000006117"	""	"preferred written language: basque"
"1861891000006119"	""	"preferred written language: belarusian"
"1861901000006115"	""	"preferred written language: bihari"
"1861911000006117"	""	"preferred written language: bislama"
"1861921000006113"	""	"preferred written language: bokmal, norwegian"
"1861931000006111"	""	"preferred written language: bosnian"
"1861941000006118"	""	"preferred written language: breton"
"1861951000006116"	""	"preferred written language: bulgarian"
"1861961000006119"	""	"preferred written language: burmese"
"1861971000006114"	""	"preferred written language: catalan"
"1861981000006112"	""	"preferred written language: central khmer"
"1861991000006110"	""	"preferred written language: chamorro"
"1862001000006112"	""	"preferred written language: chechen"
"1862011000006110"	""	"preferred written language: chichewa"
"1862021000006119"	""	"preferred written language: chinese"
"1862031000006116"	""	"preferred written language: church slavic"
"1862041000006114"	""	"preferred written language: chuvash"
"1862051000006111"	""	"preferred written language: cornish"
"1862061000006113"	""	"preferred written language: corsican"
"1862071000006118"	""	"preferred written language: cree"
"1862081000006115"	""	"preferred written language: czech"
"1862091000006117"	""	"preferred written language: danish"
"1862101000006111"	""	"preferred written language: dari"
"1862111000006114"	""	"preferred written language: divehi"
"1862121000006118"	""	"preferred written language: dzongkha"
"1862131000006115"	""	"preferred written language: esperanto"
"1862141000006113"	""	"preferred written language: estonian"
"1862151000006110"	""	"preferred written language: ewe"
"1862161000006112"	""	"preferred written language: faroese"
"1862171000006117"	""	"preferred written language: fijian"
"1862181000006119"	""	"preferred written language: filipino"
"1862191000006116"	""	"preferred written language: frisian"
"1862201000006118"	""	"preferred written language: fulah"
"1862211000006115"	""	"preferred written language: galician"
"1862221000006111"	""	"preferred written language: georgian"
"1862231000006114"	""	"preferred written language: guarani"
"1862241000006116"	""	"preferred written language: haitian"
"1862251000006119"	""	"preferred written language: herero"
"1862261000006117"	""	"preferred written language: hindko"
"1862271000006112"	""	"preferred written language: hiri motu"
"1862281000006110"	""	"preferred written language: hungarian"
"1862291000006113"	""	"preferred written language: iba"
"1862301000006114"	""	"preferred written language: icelandic"
"1862311000006112"	""	"preferred written language: ido"
"1862321000006116"	""	"preferred written language: indonesian"
"1862331000006118"	""	"preferred written language: interlingua"
"1862341000006111"	""	"preferred written language: interlingue"
"1862351000006113"	""	"preferred written language: inuktitut"
"1862361000006110"	""	"preferred written language: inupiaq"
"1862371000006115"	""	"preferred written language: irish"
"1862381000006117"	""	"preferred written language: javanese"
"1862391000006119"	""	"preferred written language: kalaallisut"
"1862401000006117"	""	"preferred written language: kannada"
"1862411000006119"	""	"preferred written language: kanuri"
"1862421000006110"	""	"preferred written language: kashmiri"
"1862431000006113"	""	"preferred written language: kazakh"
"1862441000006115"	""	"preferred written language: kikuyu"
"1862451000006118"	""	"preferred written language: kinyarwanda"
"1862461000006116"	""	"preferred written language: kirghiz"
"1862471000006111"	""	"preferred written language: komi"
"1862481000006114"	""	"preferred written language: kongo"
"1862491000006112"	""	"preferred written language: konkani"
"1862501000006116"	""	"preferred written language: kuanyama"
"1862511000006118"	""	"preferred written language: kutchi"
"1862521000006114"	""	"preferred written language: lao"
"1862531000006112"	""	"preferred written language: latin"
"1862541000006119"	""	"preferred written language: latvian"
"1862551000006117"	""	"preferred written language: limburgan"
"1862561000006115"	""	"preferred written language: lithuanian"
"1862571000006110"	""	"preferred written language: luba-katanga"
"1862581000006113"	""	"preferred written language: luxembourgish"
"1862591000006111"	""	"preferred written language: macedonian"
"1862601000006115"	""	"preferred written language: malagasy"
"1862611000006117"	""	"preferred written language: malay"
"1862621000006113"	""	"preferred written language: maltese"
"1862631000006111"	""	"preferred written language: manx"
"1862641000006118"	""	"preferred written language: maori"
"1862651000006116"	""	"preferred written language: marathi"
"1862661000006119"	""	"preferred written language: marshallese"
"1862671000006114"	""	"preferred written language: moldavian"
"1862681000006112"	""	"preferred written language: mongolian"
"1862691000006110"	""	"preferred written language: nauru"
"1862701000006110"	""	"preferred written language: navajo"
"1862711000006113"	""	"preferred written language: ndebele"
"1862721000006117"	""	"preferred written language: ndebele, north"
"1862731000006119"	""	"preferred written language: ndebele, south"
"1862741000006112"	""	"preferred written language: ndonga"
"1862751000006114"	""	"preferred written language: nepali"
"1862761000006111"	""	"preferred written language: northern sami"
"1862771000006116"	""	"preferred written language: norwegian nynorsk"
"1862781000006118"	""	"preferred written language: occitan"
"1862791000006115"	""	"preferred written language: ojibwa"
"1862801000006119"	""	"preferred written language: oriya"
"1862811000006116"	""	"preferred written language: oromo"
"1862821000006112"	""	"preferred written language: ossetian"
"1862831000006110"	""	"preferred written language: pali"
"1862841000006117"	""	"preferred written language: quechua"
"1862851000006115"	""	"preferred written language: romanian"
"1862861000006118"	""	"preferred written language: romansh"
"1862871000006113"	""	"preferred written language: rundi"
"1862881000006111"	""	"preferred written language: samoan"
"1862891000006114"	""	"preferred written language: sango"
"1862901000006113"	""	"preferred written language: sanskrit"
"1862911000006111"	""	"preferred written language: sardinian"
"1862921000006115"	""	"preferred written language: shona"
"1862931000006117"	""	"preferred written language: sichuan yi"
"1862941000006110"	""	"preferred written language: sindhi"
"1862951000006112"	""	"preferred written language: slovak"
"1862961000006114"	""	"preferred written language: slovenian"
"1862971000006119"	""	"preferred written language: southern sotho"
"1862981000006116"	""	"preferred written language: sundanese"
"1862991000006118"	""	"preferred written language: swati"
"1863001000006117"	""	"preferred written language: tahitian"
"1863011000006119"	""	"preferred written language: tajik"
"1863021000006110"	""	"preferred written language: tatar"
"1863031000006113"	""	"preferred written language: telugu"
"1863041000006115"	""	"preferred written language: tetum"
"1863051000006118"	""	"preferred written language: tibetan"
"1863061000006116"	""	"preferred written language: tongan"
"1863071000006111"	""	"preferred written language: tsonga"
"1863081000006114"	""	"preferred written language: tswana"
"1863091000006112"	""	"preferred written language: turkmen"
"1863101000006118"	""	"preferred written language: twi"
"1863111000006115"	""	"preferred written language: uighur"
"1863121000006111"	""	"preferred written language: ukrainian"
"1863131000006114"	""	"preferred written language: uzbek"
"1863141000006116"	""	"preferred written language: venda"
"1863151000006119"	""	"preferred written language: volapuk"
"1863161000006117"	""	"preferred written language: walloon"
"1863171000006112"	""	"preferred written language: western frisian"
"1863181000006110"	""	"preferred written language: wolof"
"1863191000006113"	""	"preferred written language: xhosa"
"1863201000006111"	""	"preferred written language: yiddish"
"1863211000006114"	""	"preferred written language: zhuang"
"1863221000006118"	""	"preferred written language: zulu"
"1863231000006115"	""	"preferred written language: abkhazian"
"1929141000006115"	""	"main spoken language sorani kurdish"
"2112371000000116"	"13wc.00"	"main spoken language aragonese"
"2193071000000114"	"13nq.00"	"reads welsh"
"2221741000000112"	"13do.00"	"born in montenegro"
"2359521000000118"	"13kA.00"	"born in samoa"
"2359561000000114"	"13v2.00"	"born in wallis and futuna"
"2359621000000117"	"13jF.00"	"born in united states virgin islands"
"2359751000000118"	"13t3.00"	"born in british virgin islands"
"2359791000000114"	"13jG.00"	"born in saint vincent and the grenadines"
"2359851000000114"	"13kC.00"	"born in united states minor outlying islands"
"2359891000000118"	"13kD.00"	"born in tokelau"
"2359971000000113"	"13t4.00"	"born in turks and caicos islands"
"2360011000000118"	"13jH.00"	"born in sint maarten"
"2360051000000119"	"13jJ.00"	"born in saint-martin"
"2360091000000110"	"13v1.00"	"born in saint pierre and miquelon"
"2360131000000113"	"13t5.00"	"born in saint helena, ascension and tristan da cunha"
"2360171000000110"	"13t6.00"	"born in south georgia and the south sandwich islands"
"2360211000000113"	"13v3.00"	"born in french polynesia"
"2360251000000112"	"13v4.00"	"born in french guiana"
"2360291000000116"	"13t7.00"	"born in falkland islands"
"2360941000000118"	"13dp.00"	"born in belarus"
"2360981000000114"	"13dq.00"	"born in republic of moldova"
"2361021000000118"	"13kB.00"	"born in american samoa"
"2361081000000117"	"13jK.00"	"born in bonaire, sint eustatius and saba"
"2361121000000119"	"13t8.00"	"born in british indian ocean territory"
"2361161000000110"	"13t9.00"	"born in cayman islands"
"2361201000000119"	"13v5.00"	"born in french southern territories"
"2361241000000116"	"13v6.00"	"born in mayotte"
"2361281000000112"	"13tA.00"	"born in pitcairn islands"
"2361321000000116"	"13eq.00"	"born in christmas island"
"2361361000000112"	"13er.00"	"born in cocos (keeling) islands"
"2361401000000115"	"13kE.00"	"born in cook islands"
"2361441000000117"	"13v7.00"	"born in guadeloupe"
"2361481000000113"	"13kF.00"	"born in guam"
"2361521000000113"	"13dr.00"	"born in guernsey"
"2361561000000117"	"13ds.00"	"born in jersey"
"2361601000000117"	"13dt.00"	"born in isle of man"
"2361641000000119"	"13kG.00"	"born in federated states of micronesia"
"2361681000000110"	"13kH.00"	"born in marshall islands"
"2361721000000115"	"13kJ.00"	"born in niue"
"2361761000000111"	"13kK.00"	"born in norfolk island"
"2361801000000118"	"13kL.00"	"born in northern mariana islands"
"2361841000000115"	"13kM.00"	"born in palau"
"2362501000000110"	"13kN.00"	"born in antarctica"
"2362871000000117"	"13du.00"	"born in faroe islands"
"2362911000000115"	"13dv.00"	"born in greenland"
"2362951000000116"	"13dw.00"	"born in svalbard and jan mayen"
"2363351000000110"	"13es.00"	"born in macao"
"2363391000000119"	"13gr.00"	"born in western sahara"
"2363431000000110"	"13v9.00"	"born in new caledonia"
"2369421000000111"	"13dx.00"	"born in aland islands"
"2369431000000113"	"13v8.00"	"born in reunion"
"2369611000000119"	"13jL.00"	"born in curacao"
"2418501000000119"	"13l6.11"	"main spoken language gujarati"
"2418641000000117"	"9NnS.00"	"hands-on signing interpreter needed"
"2615731000000114"	""	"main spoken language romany"
"2615751000000119"	""	"main spoken language romani"
"2615761000000116"	""	"main spoken language romsky"
"2615771000000111"	""	"main spoken language romanesa"
"2615851000000110"	""	"romany as second language"
"2615871000000118"	""	"romani as a second language"
"2615881000000116"	""	"romanesa as a second language"
"2615891000000119"	""	"romsky as a second language"
"2638711000000115"	""	"romany language interpreter needed"
"2638721000000114"	""	"romanesa language interpreter needed"
"2638731000000111"	""	"romani language interpreter needed"
"2638741000000119"	""	"romsky language interpreter needed"
"2643211000000115"	""	"main spoken language romanes"
"2643221000000114"	""	"romanes as a second language"
"2643231000000111"	""	"romanes language interpreter needed"
"2645811000000115"	""	"roma ethnic group"
"4538831000006114"	""	"bengali language"
"4538851000006119"	""	"gujarati language"
"4538871000006112"	""	"hindi language"
"4538891000006113"	""	"pashtu language"
"4538921000006119"	""	"pashto language"
"4538941000006114"	""	"punjabi language"
"4538971000006118"	""	"urdu language"
"4740341000006112"	""	"other ethnic, black/white origin"
"4740361000006111"	""	"other ethnic, asian/white origin"
"4740381000006118"	""	"other ethnic, mixed white origin"
"4740401000006118"	""	"other ethnic, other mixed origin"
"4930471000006116"	""	"hinko language"
"5838581000006115"	""	"afro-asiatic language"
"5838601000006113"	""	"berber language"
"5838651000006112"	""	"tamazight language"
"5838691000006118"	""	"hausa language"
"5838731000006114"	""	"oromo language"
"5838761000006117"	""	"sidamo language"
"5838771000006112"	""	"somali language"
"5838791000006113"	""	"egyptian language"
"5838821000006116"	""	"aramaic language"
"5838861000006110"	""	"hebrew language"
"5838901000006115"	""	"amharic language"
"5838941000006118"	""	"tigre language"
"5838951000006116"	""	"tigrinya language"
"5838961000006119"	""	"north arabic language"
"5838971000006114"	""	"arabic language"
"5838981000006112"	""	"classical arabic language"
"5839001000006110"	""	"maltese language"
"5839021000006117"	""	"mongolian language"
"5839121000006116"	""	"manchu language"
"5839461000006119"	""	"azerbaijani language"
"5839471000006114"	""	"turkish language"
"5839591000006114"	""	"australian language"
"5839721000006115"	""	"chechen language"
"5839821000006110"	""	"central and south american indian language"
"5840101000006119"	""	"madi language"
"5840321000006114"	""	"luo language"
"5840331000006112"	""	"nuer language"
"5840401000006113"	""	"kanarese language"
"5840431000006117"	""	"kurukh language"
"5840451000006112"	""	"malayalam language"
"5840461000006114"	""	"tamil language"
"5840471000006119"	""	"telugu language"
"5840521000006116"	""	"fur language"
"5840591000006119"	""	"japanese language"
"5840601000006110"	""	"korean language"
"5840631000006119"	""	"indo-european language"
"5840641000006112"	""	"albanian language"
"5840651000006114"	""	"armenian language"
"5840671000006116"	""	"latvian language"
"5840691000006115"	""	"lithuanian language"
"5840731000006111"	""	"welsh language"
"5840771000006114"	""	"scottish gaelic language"
"5840781000006112"	""	"germanic language"
"5840811000006114"	""	"danish language"
"5840821000006118"	""	"faroese language"
"5840841000006113"	""	"icelandic language"
"5840851000006110"	""	"norwegian language"
"5840861000006112"	""	"swedish language"
"5840871000006117"	""	"western germanic language"
"5840881000006119"	""	"afrikaans language"
"5840891000006116"	""	"dutch language"
"5840941000006115"	""	"german language"
"5840991000006112"	""	"greek language"
"5841001000006113"	""	"italic language"
"5841011000006111"	""	"latin language"
"5841021000006115"	""	"romance language"
"5841031000006117"	""	"catalan language"
"5841041000006110"	""	"french language"
"5841071000006119"	""	"italian language"
"5841091000006118"	""	"portuguese language"
"5841131000006116"	""	"rumanian language"
"5841161000006113"	""	"spanish language"
"5841171000006118"	""	"slavic language"
"5841221000006112"	""	"russian language"
"5841231000006110"	""	"ukrainian language"
"5841251000006115"	""	"bulgarian language"
"5841261000006118"	""	"macedonian language"
"5841271000006113"	""	"serbo-croatian language"
"5841281000006111"	""	"slovenian language"
"5841301000006110"	""	"czech language"
"5841311000006113"	""	"polish language"
"5841321000006117"	""	"slovak language"
"5841361000006111"	""	"indo-iranian language"
"5841431000006114"	""	"hindustani language"
"5841451000006119"	""	"konkani language"
"5841461000006117"	""	"maldivian language"
"5841471000006112"	""	"marathi language"
"5841481000006110"	""	"nepali language"
"5841501000006117"	""	"pakistani punjabi language"
"5841561000006116"	""	"sikh punjabi language"
"5841591000006112"	""	"romany language"
"5841621000006114"	""	"sindhi language"
"5841631000006112"	""	"sinhalese language"
"5841661000006115"	""	"iranian language"
"5841671000006110"	""	"baluchi language"
"5841691000006111"	""	"kurdish language"
"5841721000006118"	""	"persian language"
"5841871000006114"	""	"indonesian language"
"5841961000006110"	""	"igorot language"
"5841991000006119"	""	"madurese language"
"5842001000006117"	""	"malagasy language"
"5842011000006119"	""	"malay language"
"5842051000006118"	""	"pampangan language"
"5842081000006114"	""	"sundanese language"
"5842091000006112"	""	"tagalog language"
"5842111000006115"	""	"visayan language"
"5842211000006114"	""	"fijian language"
"5842331000006111"	""	"tongan language"
"5842391000006110"	""	"khasi language"
"5842401000006112"	""	"khmer language"
"5842551000006112"	""	"niger-congo language"
"5842591000006118"	""	"eastern language (niger-congo)"
"5842601000006114"	""	"banda language"
"5842661000006110"	""	"bemba language"
"5842751000006115"	""	"ganda language"
"5842811000006113"	""	"kikuyu language"
"5842851000006114"	""	"lingala language"
"5843001000006112"	""	"ndebele language"
"5843141000006113"	""	"shona language"
"5843171000006117"	""	"swahili language"
"5843191000006116"	""	"swazi language"
"5843241000006116"	""	"tswana language"
"5843291000006113"	""	"yao language - bantu"
"5843321000006116"	""	"zulu language"
"5843331000006118"	""	"efik language"
"5843341000006111"	""	"ibibio language"
"5843381000006117"	""	"western sudanic language"
"5843531000006112"	""	"bassa language"
"5843551000006117"	""	"edo language"
"5843561000006115"	""	"ewe language"
"5843581000006113"	""	"fanti language"
"5843631000006111"	""	"ibo language"
"5843691000006110"	""	"twi language"
"5843701000006110"	""	"urhobo language"
"5843711000006113"	""	"yoruba language"
"5843721000006117"	""	"mande language"
"5843731000006119"	""	"bambara language"
"5843791000006115"	""	"soninke language"
"5843851000006115"	""	"fulani language"
"5843931000006117"	""	"algonkian language"
"5844251000006117"	""	"mayan language"
"5844431000006111"	""	"chinantec language"
"5845131000006119"	""	"enga language"
"5845211000006119"	""	"french crã©ole language"
"5845241000006115"	""	"krio language"
"5845411000006118"	""	"chinese language"
"5845531000006111"	""	"tai language"
"5845601000006119"	""	"shan language"
"5845611000006116"	""	"thai language"
"5845651000006115"	""	"burmese language"
"5845661000006118"	""	"chin language"
"5845731000006118"	""	"lahu language"
"5845821000006111"	""	"tibetan language"
"5845891000006113"	""	"estonian language"
"5845901000006112"	""	"finnish language"
"5845991000006117"	""	"hungarian language"
"5846131000006113"	""	"language commonly spoken in europe"
"6029861000006115"	""	"crã©ole language"
"6763501000006112"	""	"main spoken language french crã©ole"
"7511041000006119"	""	"main spoken language abkhaz"
"7511141000006115"	""	"main spoken language faroese"
"7584761000006117"	""	"makaton language"
"7781271000006119"	""	"celf-5 - clinical evaluation of language fundamentals fifth edition"
"8063301000006111"	""	"albanian language interpreter needed"
"8063321000006118"	""	"amharic language interpreter needed"
"8063341000006113"	""	"arabic language interpreter needed"
"8063371000006117"	""	"bengali language interpreter needed"
"8063431000006110"	""	"italian language interpreter needed"
"8063451000006115"	""	"cantonese language interpreter needed"
"8063501000006118"	""	"czech language interpreter needed"
"8063521000006111"	""	"dutch language interpreter needed"
"8063571000006112"	""	"french language interpreter needed"
"8063611000006119"	""	"french creole language interpreter needed"
"8063631000006113"	""	"igbo language interpreter needed"
"8063661000006116"	""	"german language interpreter needed"
"8063681000006114"	""	"greek language interpreter needed"
"8063701000006112"	""	"gujarati language interpreter needed"
"8063741000006114"	""	"hausa language interpreter needed"
"8063761000006113"	""	"hebrew language interpreter needed"
"8063781000006115"	""	"hindi language interpreter needed"
"8063811000006118"	""	"japanese language interpreter needed"
"8063831000006112"	""	"korean language interpreter needed"
"8063851000006117"	""	"kurdish language interpreter needed"
"8063871000006110"	""	"lingala language interpreter needed"
"8063901000006110"	""	"lithuanian language interpreter needed"
"8063991000006115"	""	"malayalam language interpreter needed"
"8064021000006119"	""	"mandarin language interpreter needed"
"8064041000006114"	""	"norwegian language interpreter needed"
"8064061000006113"	""	"pashto language interpreter needed"
"8064121000006118"	""	"polish language interpreter needed"
"8064141000006113"	""	"portuguese language interpreter needed"
"8064201000006118"	""	"panjabi language interpreter needed"
"8064231000006114"	""	"russian language interpreter needed"
"8064281000006110"	""	"shona language interpreter needed"
"8064301000006114"	""	"sinhala language interpreter needed"
"8064331000006118"	""	"somali language interpreter needed"
"8064351000006113"	""	"spanish language interpreter needed"
"8064371000006115"	""	"swahili language interpreter needed"
"8064391000006119"	""	"swedish language interpreter needed"
"8064421000006110"	""	"sylheti language interpreter needed"
"8064461000006116"	""	"tagalog language interpreter needed"
"8064501000006116"	""	"tamil language interpreter needed"
"8064531000006112"	""	"thai language interpreter needed"
"8064551000006117"	""	"tigrinya language interpreter needed"
"8064571000006110"	""	"turkish language interpreter needed"
"8064591000006111"	""	"ukrainian language interpreter needed"
"8064611000006117"	""	"urdu language interpreter needed"
"8064641000006118"	""	"vietnamese language interpreter needed"
"8064681000006112"	""	"yoruba language interpreter needed"
"8069731000006118"	""	"glomerular filtration rate calculated by abbreviated modification of diet in renal disease study group calculation adjusted for african american origin"
"8113231000006115"	""	"slovak language interpreter needed"
"8228301000006119"	""	"main spoken language fulani"
"8282851000006115"	""	"country of origin high risk for blood-borne virus"
"8354261000006114"	""	"afrikaans as a second language"
"8354421000006116"	""	"bulgarian as a second language"
"8354541000006112"	""	"danish as a second language"
"8355321000006114"	""	"panjabi as a second language"
"8355351000006117"	""	"pushto as a second language"
"8356291000006114"	""	"main spoken language scottish gaelic"
"8406531000006110"	""	"ethnicity not stated"
"8440461000006113"	""	"injury whilst playing american football"
"13995901000006115"	""	"elim - early language identification measure"
"2615361000000115"	""	"slovak roma"
"2615461000000111"	""	"czech roma"
"2615531000000117"	""	"hungarian roma"
"2615571000000115"	""	"polish roma"
"2615611000000112"	""	"romanian roma"
"2615691000000115"	""	"bulgarian roma"
